Id,Label,PageRank,InDegree,OutDegree,Community,NeighborCommunities,BridgeScore,Url
8268,hep-ph/9703442,32.39853592971294,206,5,67686,3,97.19560778913882,https://arxiv.org/abs/hep-ph/9703442
899178,nucl-ex/0008005,33.200296767992384,28,1,107844,2,66.40059353598477,https://arxiv.org/abs/nucl-ex/0008005
323082,nucl-ex/0006007,23.00733668434569,74,0,436635,0,0.0,https://arxiv.org/abs/nucl-ex/0006007
532824,1603.05027,22.250725925798925,171,4,697359,1,22.250725925798925,https://arxiv.org/abs/1603.05027
484938,hep-th/9506126,63.579825121575624,246,14,658293,8,508.638600972605,https://arxiv.org/abs/hep-th/9506126
276018,alg-geom/9410022,21.709501382794684,8,0,394126,1,21.709501382794684,https://arxiv.org/abs/alg-geom/9410022
145014,math/0311048,25.962334652184417,73,0,350855,0,0.0,https://arxiv.org/abs/math/0311048
256554,cond-mat/0603054,24.551509660694702,11,3,328354,2,49.103019321389404,https://arxiv.org/abs/cond-mat/0603054
87204,hep-ph/9412234,22.733140329742795,13,0,236249,1,22.733140329742795,https://arxiv.org/abs/hep-ph/9412234
712584,hep-th/9308122,35.79956034549608,178,1,658293,2,71.59912069099217,https://arxiv.org/abs/hep-th/9308122
766788,hep-th/9202020,35.190099692196824,12,0,825438,1,35.190099692196824,https://arxiv.org/abs/hep-th/9202020
642354,hep-ph/9812287,28.57755300035398,173,8,67094,1,28.57755300035398,https://arxiv.org/abs/hep-ph/9812287
283572,0803.0586,51.76049360075724,754,0,246082,3,155.28148080227174,https://arxiv.org/abs/0803.0586
507966,hep-th/9711162,96.68463287120069,1065,17,271284,11,1063.5309615832075,https://arxiv.org/abs/hep-th/9711162
834738,1503.02531,59.67963250172154,506,1,697359,2,119.35926500344308,https://arxiv.org/abs/1503.02531
293406,hep-th/9601177,32.97626964623401,159,44,259100,11,362.7389661085741,https://arxiv.org/abs/hep-th/9601177
433140,cs/0607105,50.97569147708773,58,6,945607,1,50.97569147708773,https://arxiv.org/abs/cs/0607105
886890,quant-ph/9505019,35.34900026768467,11,5,599207,2,70.69800053536935,https://arxiv.org/abs/quant-ph/9505019
311574,hep-lat/9712010,20.53288419698382,25,26,713730,2,41.06576839396764,https://arxiv.org/abs/hep-lat/9712010
352992,astro-ph/9506094,33.05287302040749,4,1,957629,2,66.10574604081498,https://arxiv.org/abs/astro-ph/9506094
295428,1411.6836,47.22414035275845,6,1,697359,1,47.22414035275845,https://arxiv.org/abs/1411.6836
475002,astro-ph/9809043,38.344044546902495,35,13,12886,5,191.72022273451248,https://arxiv.org/abs/astro-ph/9809043
217818,hep-th/9504047,176.2699929035343,155,21,658293,8,1410.1599432282744,https://arxiv.org/abs/hep-th/9504047
2352,astro-ph/0302217,22.00031921480587,254,1,246082,5,110.00159607402935,https://arxiv.org/abs/astro-ph/0302217
788808,1104.2549,21.450445299582544,493,7,65398,0,0.0,https://arxiv.org/abs/1104.2549
842730,hep-th/9604091,26.921737156208483,171,20,658293,7,188.45216009345938,https://arxiv.org/abs/hep-th/9604091
423060,hep-th/9604129,23.77574564903946,167,15,658293,7,166.43021954327622,https://arxiv.org/abs/hep-th/9604129
67824,cond-mat/9802249,28.67725209943418,5,1,69282,3,86.03175629830254,https://arxiv.org/abs/cond-mat/9802249
746628,hep-ph/9504326,40.504171988983,59,1,946271,1,40.504171988983,https://arxiv.org/abs/hep-ph/9504326
437946,astro-ph/0510346,47.2370276406401,474,0,436554,2,94.4740552812802,https://arxiv.org/abs/astro-ph/0510346
766344,1411.2539,85.65749753312922,156,7,377304,5,428.2874876656461,https://arxiv.org/abs/1411.2539
185046,hep-th/9501022,31.902733555779225,63,8,658293,4,127.6109342231169,https://arxiv.org/abs/hep-th/9501022
406500,hep-th/9411048,102.18953069550119,300,3,80094,7,715.3267148685084,https://arxiv.org/abs/hep-th/9411048
240396,astro-ph/0207156,290.0934699341966,925,0,450604,0,0.0,https://arxiv.org/abs/astro-ph/0207156
845478,astro-ph/9609157,23.822311929574408,31,3,330247,1,23.822311929574408,https://arxiv.org/abs/astro-ph/9609157
80094,hep-th/9503163,39.176100838212605,271,6,80094,5,195.88050419106304,https://arxiv.org/abs/hep-th/9503163
841488,hep-th/9603133,22.636620724033754,263,16,677654,7,158.4563450682363,https://arxiv.org/abs/hep-th/9603133
495162,hep-th/9401139,209.70296686801115,462,11,83055,9,1887.3267018121003,https://arxiv.org/abs/hep-th/9401139
22044,hep-th/0003136,27.20204978612379,525,90,302874,22,598.4450952947234,https://arxiv.org/abs/hep-th/0003136
690462,hep-th/9506106,22.584354253664447,54,18,259100,5,112.92177126832223,https://arxiv.org/abs/hep-th/9506106
761880,hep-ph/9506380,26.787616378099926,1313,0,126308,2,53.57523275619985,https://arxiv.org/abs/hep-ph/9506380
271434,astro-ph/9509147,26.748589461148388,34,4,781162,6,160.49153676689033,https://arxiv.org/abs/astro-ph/9509147
485010,hep-ph/9610223,21.345275361334267,25,0,243139,3,64.03582608400279,https://arxiv.org/abs/hep-ph/9610223
824622,hep-th/9704005,84.18021362508163,125,4,506615,9,757.6219226257347,https://arxiv.org/abs/hep-th/9704005
376908,quant-ph/0001071,31.17368668723464,49,1,363873,2,62.34737337446928,https://arxiv.org/abs/quant-ph/0001071
577224,hep-th/9308139,340.25359853068824,117,3,707647,3,1020.7607955920647,https://arxiv.org/abs/hep-th/9308139
180642,astro-ph/0012376,40.707491597990554,313,6,246082,6,244.24494958794332,https://arxiv.org/abs/astro-ph/0012376
232122,nucl-ex/0204009,28.62580444739019,386,3,197069,2,57.25160889478038,https://arxiv.org/abs/nucl-ex/0204009
30078,math/0011041,22.495760156504065,117,14,541031,4,89.98304062601626,https://arxiv.org/abs/math/0011041
273216,astro-ph/0302213,33.130689184493704,259,4,748379,3,99.39206755348111,https://arxiv.org/abs/astro-ph/0302213
347166,1107.2490,207.01567918238354,27,0,697359,2,414.0313583647671,https://arxiv.org/abs/1107.2490
67884,astro-ph/9708036,65.19401509143242,46,10,139048,2,130.38803018286484,https://arxiv.org/abs/astro-ph/9708036
157440,hep-th/9712073,46.19319990212307,54,4,506615,4,184.77279960849228,https://arxiv.org/abs/hep-th/9712073
252444,math/9903080,28.527742178908635,9,1,294601,2,57.05548435781727,https://arxiv.org/abs/math/9903080
592170,astro-ph/9805135,27.336332667759688,61,3,197069,1,27.336332667759688,https://arxiv.org/abs/astro-ph/9805135
355644,1603.01533,48.03550022836146,29,2,112061,3,144.10650068508437,https://arxiv.org/abs/1603.01533
242826,astro-ph/0105252,20.695989004129128,156,5,246082,6,124.17593402477476,https://arxiv.org/abs/astro-ph/0105252
963108,0912.2110,27.252608308378917,134,8,860231,0,0.0,https://arxiv.org/abs/0912.2110
589242,1509.02971,66.9902973846408,452,8,933208,6,401.9417843078448,https://arxiv.org/abs/1509.02971
292704,astro-ph/9808264,92.8009494607322,81,18,12886,6,556.8056967643931,https://arxiv.org/abs/astro-ph/9808264
109194,gr-qc/9509024,22.802590298733747,27,6,760769,5,114.01295149366874,https://arxiv.org/abs/gr-qc/9509024
501762,hep-th/0205051,25.774740422810748,696,38,95741,9,231.97266380529672,https://arxiv.org/abs/hep-th/0205051
118488,hep-ph/0005309,29.21579056498231,132,0,796755,4,116.86316225992924,https://arxiv.org/abs/hep-ph/0005309
566406,math/0212321,33.94745251514934,39,0,659872,1,33.94745251514934,https://arxiv.org/abs/math/0212321
237336,hep-th/9401133,151.9649234400433,29,0,487873,1,151.9649234400433,https://arxiv.org/abs/hep-th/9401133
613656,hep-ph/9807522,24.887812957673187,106,7,677654,5,124.43906478836594,https://arxiv.org/abs/hep-ph/9807522
580710,quant-ph/0205039,40.24307375774955,214,16,498325,1,40.24307375774955,https://arxiv.org/abs/quant-ph/0205039
562164,hep-ph/9705477,20.798162044736515,415,33,524092,1,20.798162044736515,https://arxiv.org/abs/hep-ph/9705477
478716,1001.4460,21.555497758495726,6,0,441749,1,21.555497758495726,https://arxiv.org/abs/1001.4460
818358,quant-ph/9712048,41.579406412954455,147,17,80157,7,291.0558448906812,https://arxiv.org/abs/quant-ph/9712048
957528,0902.2850,26.92610728103169,127,0,47984,0,0.0,https://arxiv.org/abs/0902.2850
76878,1410.4615,39.014558102359,115,11,843965,2,78.029116204718,https://arxiv.org/abs/1410.4615
739794,astro-ph/9806374,56.45168036253658,31,1,12886,1,56.45168036253658,https://arxiv.org/abs/astro-ph/9806374
470058,hep-ph/9710244,20.856736997041466,80,1,189694,2,41.71347399408293,https://arxiv.org/abs/hep-ph/9710244
834888,hep-th/9906038,53.149110965631024,464,10,747419,4,212.5964438625241,https://arxiv.org/abs/hep-th/9906038
774738,0801.2977,23.09667403600738,513,13,93866,2,46.19334807201476,https://arxiv.org/abs/0801.2977
151818,cond-mat/0608064,20.611548678105322,32,4,257234,3,61.834646034315966,https://arxiv.org/abs/cond-mat/0608064
390552,hep-th/9212043,122.11575441034522,57,3,541031,6,732.6945264620713,https://arxiv.org/abs/hep-th/9212043
675354,astro-ph/9903062,24.53055218490328,1,0,390793,1,24.53055218490328,https://arxiv.org/abs/astro-ph/9903062
460614,cond-mat/0307440,28.90417185954717,13,4,846567,1,28.90417185954717,https://arxiv.org/abs/cond-mat/0307440
600594,hep-th/9505062,36.01975526971972,373,15,80094,8,288.15804215775773,https://arxiv.org/abs/hep-th/9505062
660924,1312.6229,179.41285543862983,380,1,697359,2,358.82571087725967,https://arxiv.org/abs/1312.6229
640848,astro-ph/9905116,140.45523148614237,380,0,556956,4,561.8209259445695,https://arxiv.org/abs/astro-ph/9905116
383070,math/0209099,20.878978401365824,361,2,83055,1,20.878978401365824,https://arxiv.org/abs/math/0209099
736386,hep-ph/9708256,43.82084609393805,18,8,67094,3,131.46253828181415,https://arxiv.org/abs/hep-ph/9708256
78162,hep-th/9306069,163.48680109886078,472,0,158248,9,1471.381209889747,https://arxiv.org/abs/hep-th/9306069
893040,hep-ph/9804398,137.44215277115853,1837,2,513963,8,1099.5372221692683,https://arxiv.org/abs/hep-ph/9804398
870270,hep-th/9801076,40.42541818550462,43,19,506615,7,282.97792729853234,https://arxiv.org/abs/hep-th/9801076
210552,hep-ph/0405172,20.616606944315972,527,100,583055,2,41.233213888631944,https://arxiv.org/abs/hep-ph/0405172
897156,hep-th/9503121,40.83052763700003,476,2,218682,6,244.9831658220002,https://arxiv.org/abs/hep-th/9503121
189444,0903.2323,30.29943167437888,5,1,830328,1,30.29943167437888,https://arxiv.org/abs/0903.2323
234636,quant-ph/9804053,23.859839013787553,66,14,599207,3,71.57951704136266,https://arxiv.org/abs/quant-ph/9804053
158850,astro-ph/0306213,87.31847471805344,376,4,40708,1,87.31847471805344,https://arxiv.org/abs/astro-ph/0306213
501882,1001.4635,27.640342312766975,519,1,246082,3,82.92102693830093,https://arxiv.org/abs/1001.4635
961542,hep-ph/9807344,96.18086302831601,979,11,513963,13,1250.351219368108,https://arxiv.org/abs/hep-ph/9807344
412002,hep-ex/0503053,22.362504499335706,396,0,197069,1,22.362504499335706,https://arxiv.org/abs/hep-ex/0503053
534144,1412.2604,44.898593091561956,2,4,697359,2,89.79718618312391,https://arxiv.org/abs/1412.2604
183846,1008.5378,22.652854504490325,63,2,921132,0,0.0,https://arxiv.org/abs/1008.5378
385014,1409.2329,98.8458663952655,399,11,843965,4,395.383465581062,https://arxiv.org/abs/1409.2329
166872,0909.3304,26.298447173086895,34,6,205709,1,26.298447173086895,https://arxiv.org/abs/0909.3304
359286,gr-qc/0405109,60.04638435865631,968,0,804794,0,0.0,https://arxiv.org/abs/gr-qc/0405109
471606,hep-ph/9411217,29.238655250533174,54,0,45777,1,29.238655250533174,https://arxiv.org/abs/hep-ph/9411217
522852,hep-ph/0204061,28.155564592262248,107,7,436635,2,56.311129184524496,https://arxiv.org/abs/hep-ph/0204061
39510,1512.03385,155.247217978539,1195,10,697359,5,776.236089892695,https://arxiv.org/abs/1512.03385
734484,hep-th/9507022,25.03132354028171,74,5,259100,4,100.12529416112685,https://arxiv.org/abs/hep-th/9507022
343986,cond-mat/0012164,22.04816815527861,230,306,904166,4,88.19267262111444,https://arxiv.org/abs/cond-mat/0012164
162000,cond-mat/9710223,28.998401618564518,99,4,56310,1,28.998401618564518,https://arxiv.org/abs/cond-mat/9710223
541014,math/0611056,21.648409675435893,4,1,751699,1,21.648409675435893,https://arxiv.org/abs/math/0611056
99906,hep-th/9610236,37.4551153513023,119,7,281673,5,187.2755767565115,https://arxiv.org/abs/hep-th/9610236
963714,1302.4389,79.06133594165892,147,2,697359,3,237.1840078249768,https://arxiv.org/abs/1302.4389
688410,hep-th/9805157,60.130886435252705,169,27,677654,9,541.1779779172743,https://arxiv.org/abs/hep-th/9805157
394410,hep-ph/0210213,42.70515757079246,538,22,322217,3,128.11547271237737,https://arxiv.org/abs/hep-ph/0210213
872796,cond-mat/0604211,44.018630664667874,34,5,328354,4,176.0745226586715,https://arxiv.org/abs/cond-mat/0604211
623730,hep-th/9602022,99.86593050480023,910,21,48666,13,1298.257096562403,https://arxiv.org/abs/hep-th/9602022
736026,cond-mat/0312028,21.27401088180859,63,2,948864,0,0.0,https://arxiv.org/abs/cond-mat/0312028
61278,1412.6572,53.205735199302474,605,3,778300,2,106.41147039860495,https://arxiv.org/abs/1412.6572
719970,hep-th/9607201,50.81005831584777,379,70,658293,9,457.2905248426299,https://arxiv.org/abs/hep-th/9607201
65310,hep-ph/9505226,27.280951604744352,8,1,5197,2,54.561903209488705,https://arxiv.org/abs/hep-ph/9505226
38796,quant-ph/9602022,79.60426752661373,32,0,348415,3,238.81280257984116,https://arxiv.org/abs/quant-ph/9602022
663942,hep-th/9507121,178.21279175207735,571,0,658293,15,2673.19187628116,https://arxiv.org/abs/hep-th/9507121
406272,0803.1639,22.856836455683542,9,1,301555,1,22.856836455683542,https://arxiv.org/abs/0803.1639
738750,cond-mat/0209269,20.351212021203374,84,1,608652,1,20.351212021203374,https://arxiv.org/abs/cond-mat/0209269
970579,hep-ph/9609431,26.211489698776976,53,28,226631,2,52.42297939755395,https://arxiv.org/abs/hep-ph/9609431
112993,hep-th/9602135,87.68822392431517,385,17,95741,12,1052.2586870917821,https://arxiv.org/abs/hep-th/9602135
624049,hep-th/9501030,157.4892544357679,95,12,658293,6,944.9355266146074,https://arxiv.org/abs/hep-th/9501030
780439,hep-th/9601077,20.545720727949902,54,11,658293,3,61.63716218384971,https://arxiv.org/abs/hep-th/9601077
256813,1506.01497,23.547631810695503,141,10,697359,2,47.095263621391005,https://arxiv.org/abs/1506.01497
532981,0803.0732,35.683734914192755,525,0,260814,1,35.683734914192755,https://arxiv.org/abs/0803.0732
360955,0910.1879,34.357390200821825,36,10,205709,5,171.78695100410914,https://arxiv.org/abs/0910.1879
343585,hep-th/9904017,39.19234823319039,615,43,302874,9,352.7311340987135,https://arxiv.org/abs/hep-th/9904017
152089,hep-th/9604030,27.168373971888904,357,11,430130,5,135.84186985944453,https://arxiv.org/abs/hep-th/9604030
926497,hep-th/0403047,21.450384224660407,441,7,541704,1,21.450384224660407,https://arxiv.org/abs/hep-th/0403047
419437,hep-th/9702101,28.15223937369238,108,5,281673,4,112.60895749476953,https://arxiv.org/abs/hep-th/9702101
175051,astro-ph/0002091,32.07240187163907,49,16,109181,3,96.21720561491722,https://arxiv.org/abs/astro-ph/0002091
501691,hep-ph/9511310,25.644401984095502,9,0,181332,1,25.644401984095502,https://arxiv.org/abs/hep-ph/9511310
313669,hep-th/9603150,32.2910827130988,286,19,658293,6,193.74649627859282,https://arxiv.org/abs/hep-th/9603150
81169,math/0405285,26.293317986899922,77,3,526389,1,26.293317986899922,https://arxiv.org/abs/math/0405285
310453,hep-lat/0305025,29.691779301782713,205,20,436635,4,118.76711720713085,https://arxiv.org/abs/hep-lat/0305025
85279,1511.01844,24.064635657790262,121,3,787631,2,48.129271315580525,https://arxiv.org/abs/1511.01844
621505,1109.2497,66.01080175267771,305,0,925178,0,0.0,https://arxiv.org/abs/1109.2497
317083,hep-th/9506138,21.940498281439403,125,5,117390,2,43.880996562878806,https://arxiv.org/abs/hep-th/9506138
966109,hep-th/9609046,49.08032820477355,34,7,240708,5,245.40164102386774,https://arxiv.org/abs/hep-th/9609046
887899,1203.4416,45.02546075278478,8,0,717471,2,90.05092150556956,https://arxiv.org/abs/1203.4416
50539,hep-th/9510182,33.20153175332809,248,58,658293,8,265.6122540266247,https://arxiv.org/abs/hep-th/9510182
662077,astro-ph/0209478,29.466213766187693,101,7,260455,4,117.86485506475077,https://arxiv.org/abs/astro-ph/0209478
275557,hep-th/9701137,21.37565659509566,136,18,368422,5,106.8782829754783,https://arxiv.org/abs/hep-th/9701137
455221,hep-ph/9703290,26.76661663262943,102,25,946271,1,26.76661663262943,https://arxiv.org/abs/hep-ph/9703290
34831,hep-th/9902121,41.36307000333278,1012,20,95741,10,413.6307000333278,https://arxiv.org/abs/hep-th/9902121
115231,astro-ph/9501045,20.470233870707798,51,0,328623,2,40.940467741415596,https://arxiv.org/abs/astro-ph/9501045
148633,hep-lat/9604004,40.64164034556081,257,3,713730,5,203.20820172780404,https://arxiv.org/abs/hep-lat/9604004
710797,gr-qc/9812046,26.174263599434717,222,3,832176,1,26.174263599434717,https://arxiv.org/abs/gr-qc/9812046
582085,astro-ph/0205436,40.78329071477452,1007,51,417408,11,448.61619786251975,https://arxiv.org/abs/astro-ph/0205436
103843,hep-ph/9601280,21.866077572328997,66,22,957764,3,65.59823271698698,https://arxiv.org/abs/hep-ph/9601280
682273,1310.6343,50.337100822951214,23,2,697359,3,151.01130246885364,https://arxiv.org/abs/1310.6343
45109,0706.2639,20.93900618206621,9,1,596136,1,20.93900618206621,https://arxiv.org/abs/0706.2639
769321,quant-ph/9807006,52.84243301678385,264,10,75061,5,264.2121650839193,https://arxiv.org/abs/quant-ph/9807006
598009,hep-lat/9605038,41.12717110205298,256,1,608993,4,164.50868440821193,https://arxiv.org/abs/hep-lat/9605038
196135,hep-ph/9805217,35.374410378104706,79,1,677654,4,141.49764151241882,https://arxiv.org/abs/hep-ph/9805217
954415,hep-ph/9705292,59.048372503343074,179,4,900667,3,177.14511751002922,https://arxiv.org/abs/hep-ph/9705292
658225,quant-ph/0001106,168.1889453843978,561,3,495571,4,672.7557815375912,https://arxiv.org/abs/quant-ph/0001106
772801,hep-ph/9806292,63.28068209163353,420,14,677654,9,569.5261388247018,https://arxiv.org/abs/hep-ph/9806292
890533,hep-ex/0312023,24.86446744561837,208,19,181332,6,149.1868046737102,https://arxiv.org/abs/hep-ex/0312023
589777,hep-ph/9904383,20.89855897340781,81,3,345230,1,20.89855897340781,https://arxiv.org/abs/hep-ph/9904383
235597,1411.4389,32.12030103125099,96,6,377304,3,96.36090309375297,https://arxiv.org/abs/1411.4389
568243,hep-ph/9409349,60.982966978905274,16,1,660554,1,60.982966978905274,https://arxiv.org/abs/hep-ph/9409349
108097,0902.4291,20.56736935005702,11,5,786886,0,0.0,https://arxiv.org/abs/0902.4291
828265,cond-mat/0310405,31.675688618824168,85,18,370064,2,63.351377237648336,https://arxiv.org/abs/cond-mat/0310405
877537,0706.3359,20.856372631832887,355,25,570934,6,125.13823579099733,https://arxiv.org/abs/0706.3359
380167,hep-ph/9609400,24.46206357416381,33,2,322217,3,73.38619072249143,https://arxiv.org/abs/hep-ph/9609400
48079,hep-th/9701049,40.365601880744286,11,0,181027,1,40.365601880744286,https://arxiv.org/abs/hep-th/9701049
268885,1006.0448,63.50785368557872,18,0,670118,2,127.01570737115745,https://arxiv.org/abs/1006.0448
979375,1505.00387,45.971947747472335,248,7,711101,3,137.915843242417,https://arxiv.org/abs/1505.00387
183439,quant-ph/0703044,21.062283666706836,139,29,644835,2,42.12456733341367,https://arxiv.org/abs/quant-ph/0703044
733705,hep-th/9602049,29.618760515317433,83,22,658293,7,207.33132360722203,https://arxiv.org/abs/hep-th/9602049
938461,nucl-th/0107012,21.00205001376507,29,7,196055,3,63.006150041295214,https://arxiv.org/abs/nucl-th/0107012
361669,1607.02533,36.503008105214896,310,7,778300,3,109.5090243156447,https://arxiv.org/abs/1607.02533
258949,gr-qc/9409015,32.071324551785516,132,2,949133,3,96.21397365535654,https://arxiv.org/abs/gr-qc/9409015
80629,hep-th/9702103,35.31966248459121,357,27,610437,5,176.59831242295607,https://arxiv.org/abs/hep-th/9702103
400183,0912.3592,23.943055244857323,490,2,65398,2,47.886110489714646,https://arxiv.org/abs/0912.3592
862591,hep-th/9806087,59.164673503919154,1004,24,830983,13,769.140755550949,https://arxiv.org/abs/hep-th/9806087
358453,hep-th/9705117,65.97479564513424,237,33,658293,10,659.7479564513424,https://arxiv.org/abs/hep-th/9705117
627007,gr-qc/9910076,28.897220813787698,558,16,345230,1,28.897220813787698,https://arxiv.org/abs/gr-qc/9910076
