Id,Label,PageRank,InDegree,OutDegree,Community,Url
886147,1312.4400,149.96939807307862,9,4,697359,https://arxiv.org/abs/1312.4400
957301,hep-th/9211072,62.25921680906811,4,0,541031,https://arxiv.org/abs/hep-th/9211072
476815,astro-ph/0603753,47.23887441009924,1,7,906678,https://arxiv.org/abs/astro-ph/0603753
411493,1311.2524,169.9215891911034,6,1,697359,https://arxiv.org/abs/1311.2524
652747,hep-th/9503124,352.68046573116794,51,7,658293,https://arxiv.org/abs/hep-th/9503124
175261,hep-th/9605150,41.716343327941274,5,14,658293,https://arxiv.org/abs/hep-th/9605150
332552,astro-ph/0005123,68.48472177657501,5,5,109181,https://arxiv.org/abs/astro-ph/0005123
647762,hep-th/9204099,56.326597777007954,6,0,644835,https://arxiv.org/abs/hep-th/9204099
469958,hep-th/9908142,124.59776533259698,4,16,271284,https://arxiv.org/abs/hep-th/9908142
918926,hep-ph/9609434,34.51708711900417,2,3,713694,https://arxiv.org/abs/hep-ph/9609434
218102,hep-th/0101029,30.749404359303902,0,2,271284,https://arxiv.org/abs/hep-th/0101029
698186,hep-th/9510169,158.9345916513051,27,4,658293,https://arxiv.org/abs/hep-th/9510169
213254,hep-th/9703031,35.90250968496339,7,22,506615,https://arxiv.org/abs/hep-th/9703031
223922,hep-th/9404071,66.31437182859494,4,0,298253,https://arxiv.org/abs/hep-th/9404071
3344,1311.3715,146.28146653547597,1,1,697359,https://arxiv.org/abs/1311.3715
540260,hep-th/9708005,61.02755172985721,6,19,218682,https://arxiv.org/abs/hep-th/9708005
